sequence|label
As cute and adorable as they are , the story of three singing chipmunks just does n't seem to have much of a connection to the rest of the world. At first, though, it's not clear how he got there; he was in the mountains, walking in a snowman's pack. That's when a group of kids decided they needed to join him for a trip on a sled. They did it and took off for the first time. He was just about to step on the gas when the snow started flying. The kids quickly realized that the car was in flames.|0
Harlan Banks is thief at the top of his game, but, after a successful career, he has decided to settle down with his woman and retire. However, he decides to take one last routine job in Las Vegas. All he has to do is drive the car and it seems simple. Unfortunately someone tips the police and after a hectic car chase he winds up in the slam only to escape and take revenge on those who betrayed and got him there in the first place. A typical action-fest ensues.Steven Seagal plays himself (surprise!)|1
I heard that after the first Oceans movie, the sequels begin to go downhill. I believe that this is not the case(at least not for this film). This movie is even better than the first film! The original crew returns three years after they successfully robbed Terry Benedict's casinos. Now, Benedict is visiting each one of them personally telling them to get the money back within two weeks. To do that, they must do a couple heists in Europe to get the money.The acting is very good. The all-star cast exceeded expectations.|1
I tried to give this show a chance , but it really does n't sit well with me . Although it's really fun to look at and think of how it all works, it seems to do very well . If I were to put all my thoughts into it and come up with a better way, I would suggest that I find a way to get it up, instead of throwing in my own head. It's hard to keep up with a TV show when you don't understand it, especially when it's so new and interesting to watch.|0
What exactly do people expect when they watch an Al Adamson film? Are they expecting classic cinema that is wonderful beyond belief and will leave them with lasting memories? You'd think so by some of the reviews. Al Adamson's films are trashy and sleazy and cheesy, not much more, so if you go into them knowing that already it helps, and they aren't necessarily to be taken at face value, especially when they have so much unintentional entertainment value. First off, this starts by ripping off the end theme music from Outer Limits, so you know things are looking promising.|1
"Much as I really like Catherine Zeta-Jones , I wondered once again , why remake a good movie ? This time I decided I had to make a remake of this original movie instead of the main remake of the original movie :D

I have a big problem with this movie. I am really afraid that I will not be getting a good picture from it when I do it. I think we will be able to put it in another movie. As for the movie , its really good when you find out that I did it because you have to go and do it ."|0
"A stupid movie, with a stupid plot. Feels like they threw every imaginable cliché in a blender. I especially ""Liked"" the part, where two teenage girls gets the french president to clean the water. Because we all know how dedicated America is to conservation of the environment. Kyoto, anyone?? And the french chef, who has apparently never seen or tasted a hamburger... This is why people think Americans have no culture. That, and the fact that we meet your kids when they come to Europe to ""see the world"" (i.e."|1
'The Dresser' is one of those films which are so perfect you really struggle to find something not to like about them. Written by Ronald Harwood (himself a former dresser to the legendary Donald Wolfit), it sparkles with energy and true love of life behind the footlights.As 'Sir', the overbearing actor and main focus of the play, Albert Finney is a joy to watch - whether complaining about the lack of a storm during the 'blow, winds ...' bit of 'King Lear' or chatting to his faithful stage manager, Madge (Eileen Atkins, good as ever) about the old times.|1
New guy at an armored car company gets talked into becoming involved in an armored car heist by his fellow drivers in order to score some quick cash. The problem is that they really don't have much of a plan and when complications arise things turn deadly.Fast moving popcorn action film has a great deal going with it. First off the film is under 90 minutes so the film doesn't really have the time to bog down in plot. It cranks everything up and just goes. Next the film has some great action sequences so one moves towards the edge of ones seat.|1
The recent DVD release of Good Humor Man labels the film as comedy . It 's hardly a comedy , but it has been around for over 15 years now. Good Humor Man will be available for $20 at Best Buy. If you don't see it, just wait until you want to buy it as well, then it will be just $5. If you like the film but like the reviews, then you should probably buy it for $20. That's $2.5 if you're lucky enough to buy it for $10, and it can be bought at Best Buy.|0
When I sat down to watch Greek for the first time, I wasn't expecting a show with complex characters, intriguing plot lines, and impeccable writing... but that's exactly what I got.Greek follows several college students who are in the Greek system at Cyprus Rhodes University. Rusty Cartwright enters Cyprus Rhodes as a Polymer Science major who aspires to be in a fraternity. His older sister, Casey (the show's center and soon-to-be-president of Zeta Beta Zeta, the most prestigious sorority on campus), isn't exactly supportive of his plans.|1
I saw this movie and thought it was a sleeper. Sometimes I can get into intellectual Romantic movies. This movie just did not move me. I felt like it was about one hour too long. Camille is portrayed as a very sympathetic sculptor, who loses just about everything. I thought the whole movie was just sad, and downcast. If you like tragedies, you MIGHT like this. I just thought it was too long, which meant it has many unnecessary scenes, which ultimately lead to about one hour of boredom. I would not recommend this movie.|1
Norris plays a Chicago cop who stumbles upon a devil's apprentice? who wants to, well, create Armegeddon. He eventually kills the creature by, get this, throwing a solid gold 24 inch spike, not very sharp, about twenty feet, hard enough to penetrate the chest. Unlikely? So is the rest of the movie. Much of it consists of CN and his sidekick driving cars and talking nonsense. The Israeli (or Arab) kid is there ostensibly to humanize CN. OK. Doesn't work, makes no sense, and advances the plot, so-called, not one bit.|1
"Two years after this short , the last `` Our Gang '' short was made . After seeing this , I had a few questions I would like to ask you. 1- Why did you develop this program ? 2- When you are working at a computer, how is that program executed ? 3- What can I say about the program that you develop for ? 4- Now the question is, ""Is that the program you develop?"" What is your program doing ? 5- Why do you get so many errors when I say ""What should I do if this program runs without error?"""|0
What is about mathematical geniuses that get the critics juices flowing ? A BEAUTIFUL MIND wasn`t up to much in my opinion ( FELLOWSHIP OF THE RING deserved the Oscar that year ) while GOOD WILL HUNTING had several awards lavished on it undeservedlyFirst off is the script . When I attended film school I was told GOOD WILL HUNTING is a very good example on how not to start a script and the tutor was right . This movie lacks any type of opening hook and for the most part it`s very very slow .|1
"There seems to have been some money behind this film, but it would be impossible to imagine a film this badly planned and executed if I hadn't actually started watching it.To begin with, once we are in the cavern with the characters (the usual young adult stereotypes we've been meeting in horror films since the early '80s), the film is shot almost entirely in close-up. Since the actors are wearing helmet lights, this means all we see are glaring lights alternating with utter darkness - we never get to see what the characters see; so when they shout out ""Look there!"""|1
It is terrible! It is like somebody gave a kid a faulty video camera and $30 and told them to make a film. Even then you'd get a better and more professional film than this. The story is so dumb you can say there isn't one. I don't think the guy who made this knew what to do at all -- watching foreign art movies all day long isn't enough to make somebody an instant director. The acting is very bad, really kindergarten level and the writing is just plain awful.|1
"Good old Jess Franco! The always-reliable choice of director in case you're looking for undemanding sleaze, shameless exploitation and 200% gratuitousness. Jess once again really surpassed himself with this utterly trashy piece of jungle ""adventure"". Let's face it, this film is basically just an excuse to have the ravishingly hot (and underage) actress Katja Bienert parade around topless. It's actually a rather disturbing thought that an innocent 16-year-old girl had to walk around a film set naked in front of a whole crew and particularly before the gazing eyes of pervert Franco!"|1
Ted Nicolaou made a lot of great horror and fantasy films . I am looking for all his films to start at the end of 2015, even if I have only a handful of them at the moment . I also hope that he is able to work on all of his sequels . I would like to know how they are going to work out for him so that he gets a lot of film time , I am not sure what I would be aiming for, I hope that this would be the same for everyone .|0
"Emilio Estevez actually directed a good movie--who woulda thought? I sat through two previous films Estevez directed--""Wisdom"" (with then girlfriend Demi Moore) and ""Men at Work"" (with brother Charlie Sheen). They are lousy films---badly acted, directed, stupid and offensive. Estevez is a good actor but lousy as a director. I turned this on in pure curiousity--it has a great cast and I had nothing else to do. Damned if it didn't pull me in.It concerns Estevez coming home from Vietnam permanently scarred by what happened over there."|1
The Toxic Avenger , Part II starts with the startling revelation that after the Toxic Aveneger ( John Altamura who is the only other Avenger in America) , the most powerful Avenger in the world , comes to the rescue of an evil group of villains. The only one who can prevent this, is Captain America . This was not just a theory, this is a human theory. All of these theories, all of the other theories on the Avengers, are true. And this is a truth. I think that the fact of the Avengers, is a very important thing in this book.|0
OK , well , no one in their right mind ( s ) would pick up a movie titled ``Guns of a Gun,'' which would have been banned as a hate movie. I'm pretty sure I don't know why I'd want such an item, since I'm fairly sure it's not a hate movie either... but I don't think anyone would be interested in buying one. Also, it's a great movie because it's going to be interesting. The first thing I'll do if I find a movie like that, that I don't know anything about...|0
Get the CD instead . The show is tame , and the editing sucks . The crowd gets way too much, too much . The only way that can help is to have a good time with this. The music is nice and the editing doesn't seem to do it justice but the music is interesting and it's the only album you'll be able to enjoy on a show . The editing sucks but the music makes it feel less boring and less awkward . The music makes it feel more casual and it's a good way to keep the audience away from watching a live show.|0
The trailer for this film promised a new twist on the zombie genre: setting it in the Old West. Except it's not the real Old West, of course. It's some sort of Future West, in a world where some apocalypse has, as apocalypses are known to do, killed people and subsequently turned them into zombies. It's zombie virus time again, folks, and you know what that means? Get bitten and become one of them.So, into this dusty and dead-filled world comes a hero. He's a bounty-hunter, getting paid for taking care of zombies.|1
Forget Jimmy Stewart reliving his life and opt for this smart comedy of errors instead . I suppose only institutionalized writers and comedians need to be reminded to take advantage of all this, but as I’m sure you already have been, this was just one of a few that were put into place in the last 10 years . I may have made this up because it’s an interesting read. The funny part is that he’s done so many things, he’s given so many different things, he gets so much pleasure in having done so much, it’s hilarious .|0
"Once again, Doctor Who delivers the goods by the bucket load. It has humour (""You're just making it up as you go along!"" ""Yup, but I do it brilliantly""), action, monsters (in this case still more kick-ass cybermen), tragedy and scare tactics. In short, just what the doctor ordered (pun intended). The way that the emotions move from one to the other is done so well that there is no feeling of ""get on with it""."|1
I'd liked the Takashi Miike films I'd seen so far, but I found this pretty disappointing. I'd bought it, but I won't be keeping it.I saw it on the Adness DVD, which has just two episodes. In the first, a killer abducts women, cuts the top of their skull off to expose the brain, plants them in the ground up to their chin, and plants a flower in the brain. You can tell that from the DVD box. In the movie, the top of the head is digitally blurred out by TV static.|1
Steven Segal has done some awful films, but this is probably one of the best since his career took a dive about ten years ago. The cast is better than usual, and while the story and the plot are a total joke, at least most of the action scenes look pretty good.The plot is probably one of the worst in film history. Someone is being executed because he stole some money? Some Mercenary types kidnap a Supreme Court Justice? Their goal is to exchange the Judge for the prisoner so they can find out where he has the money?|1
I read Angels and Demons about 3 years ago, and I can honestly say to is one of the few books that I couldn't put down while reading.The movie however was pretty much what i expected, a lot of action, with somewhat of a mystery storyline. Tom Hanks plays, in my opinion, a much better role, of Professor Langdon than in The Da Vinci Code.You won't have to worry about this being as bad as The Da Vinci Code, this is everything that it wasn't. Much more interesting, more action, more suspense, and less of the unneeded controversy.|1
hello all Denver fans!i couldn't agree more with you guys! This show was so cool and cute, i i watched it as a kid in the late 80s. Among Denver are other favourite too, such as Care Bears and Rainbow Brite. I am 24 now, but it is still one of my favourite shows, and my favourite cartoon from the 80s. It brings back all the memories. The theme tune was great too, i get goosebumps whenever i hear it. It is sad that it lasted such a short time, but it has remained a firm favourite.|1
Jon Cryer reprises his role as a neurotic guy in Two and a Half Men , which he perfected in The Hunger Games – his first movie. In this film, Cryer was a guy in need of solving a puzzle or two. The two men shared a lot of secrets in one of the few real-life scenarios that Cryer had worked out. Cryer is also a member of the team, but he doesn’t appear on the team’s official roster. In the film’s first action scene, he jumps off a building, falls in love, and gets married.|0
"I rented a copy of this one from Netflix -- big mistake . The DVD version titled `` The One-Armed One-Bare-Boom,'' which you can find here. There's nothing else here, so if you're a subscriber to Netflix and not a regular subscriber, I encourage you to go ahead and click on the ""Find New subscribers"" link, and you'll see a screen with the Netflix version available to you. The original DVD is now available for free to the general public to watch or download, which is great!"|0
I really tried to like this film about a doctor who has the possibility of a new life with a new life and he's just like, 'Oh, I don't think I'm going to be here forever.' That was all we got to go on! It's interesting that a good doctor should be able to change his mind, even if it's only to a few months, but if you've ever seen a really bad doctor, you might remember this. He'll be fine, if you like that.|0
"This is seriously the worst movie I have ever seen , right from the start the movie goes straight down the middle

The first two scenes are very good. The last line is the last scene that I heard. I think the rest is okay and I like it a lot. It is funny, I just like this movie. I have not watched this movie until last time and it is one I have never seen again . I know how it feels when you leave the cinema and not show it. I watched it because I loved the first part so I loved watching this movie."|0
"I rented this film from Blockbust because of the Cover and Title ! Sounded intriguing ! ! This movie suffered from some minor technical problems. However, the script was superb and the visuals were very good. The characters were good and the plot was clear ! I love this movie and hope that it will have a great effect! Thanks ! Hello! I am a student of video editing software (Photoshop). I love editing video with your tutorial. Hi,
I do not know anything about this tutorial but I am looking for more information. And you can check it out from my website!"|0
I am in a movie club at my school and I was forced to sit and watch this utterly dismal movie because my parents thought they were having a great time and they didn’t want to be the first one in their class. A few years ago I met a wonderful guy. He was a guy with whom I had a great friendship before we started dating. This was a very nice guy and I could see that we were dating and that we would not be too far apart from each other. I don’t believe in love until I have been in relationship for a very long time.|0
Spoiler with plot explanation : a poor family is being thrown in the middle of war between the evil guy in the head of his brother, and the man of his father in the head of his sister . The father in the middle is in charge of the wife and the daughter in the daughter's family. He wants the daughter and the other children to live with the mother and the older child. The old man is being held captive in his own brother, who is the main man in the country. The husband is the man in the head and is being held in slavery.|0
This is a crummy film, a pretender to a genre of surprise ending movies. And a genre that has been done so much better before. The plot limps along, with a predictable ending. (Yawn) The characters are unlikeable, and some are so unlikeable they are almost unwatchable. Matt Dillon, a fine, intense actor is totally miscast here and is stiff and mannered. The others are forgettable. Much of the dialog is sophomoric, again a pretender trying to be witty. I wouldn't hire the screenwriter to write my grocery list.|1
Hilarious and low-budget comedy at it 's best . This set of unique individual sketches with extensive self-referential humor is one of the best productions I’ve seen of all time and as I’m writing it, I must take a lot of good pictures. The production team is excellent, and we’d love the opportunity to work on it together and have a big project planned. This time around, you might not want to work on it, and I’ve heard a few people say you want to do it. Some said, “What do you want to do?|0
Incredibly , `` Vampire Assassin '' is significantly worse than such atrocities as `` Tequila Body Shots '' and `` the blood-spattered face of the Vampire Club '' that you never forget. I think it is more than a bit embarrassing to read the comments in these articles. For a while, I had asked the same question I ask myself often: Why are you writing this article again? And how much is it worth for a writer to pay you for their time to write about a topic. If you write a very good piece, the price will go down the drain.|0
"With great expectations I went to see this film, Spain's contribution to the Oscar-race this year. Part from being completely pointless, banal, pathetic, badly written, edited, acted and directed, the movie is too long. It fails in delivering the ""message"" it tries to give, fails in its storytelling, clumsy historical settings and above all in its rhythm. There are some so extreme misfires I haven't seen in a movie in a long time (the story of Lucas whose dead sister lives in his head, the divine revelations, all that lizard nonsense)."|1
I work at Memorial Hermann Hospital (TMC) and was also working at Texas Children's Hospital, Women's Hospital, and West Houston, during Allison. First the shots of the hospital are sadly suburban. The Texas Medical Center has a daytime population density similar to Wall Street!! There are huge skyscraper professional buildings and hospitals. TCH was the largest Children's Hospital before it doubled in size, TWICE! Methodist, with its 1500 beds is one of the largest hospital in world. The Texas Medical Center skyline is bigger than that of Memphis.|1
"This movie appears to have made for the sole purpose of annoying me . Everything I hate about films is that they are terrible. And I hate that you can make a movie to be annoying. I am in the habit of having one and it is very frustrating to watch. However, this is my favorite movie so far:

If this sounds like you, I hope you liked it. I love this movie so much I can’t even begin to tell you how glad I am to see you. I am not an actor but I think I really liked the movie a lot as a kid."|0
There is only one reason this movie is watchable. Till Schweiger. He is such a good actor the movie isn't completely terrible. Uwe Boll please take up another career. The special effects and action are acceptable. All other aspects were very disappointing. All I can say is that Kevin Smith (An evening with...) talked about Tim Burton not ever reading the Batman comics and it showed. Uwe Boll must not have ever played the video games that he keeps making movies about. If you two ever want to know how it is done go see Andrzej Bartkowiak.|1
The real life case of an innocent First Nations chief(the Indian) by an Winnipeg city officer(the Cowboy) is the basis of this TV movie. The actual case caused its fair share of racial tension in Canada, a small scale Martin Luther King thing. The misjustice of First Nations people is becoming a staple in the Canadian cinema diet. What makes this film worth viewing is the focus on the family's reactions. The father played by Gordon Tootoosis demands forgiveness and the brother played by Eric Schweig demands justice.|1
I thought this movie was perfect for little girls . It was about a magical place where Genevieve and all the girls get married, and then they marry and they get a small fortune, which makes for a really cool little girl. It was so real and I had to laugh a little bit. I also thought that was the most wonderful movie I've ever seen. How I missed it is because I didn't know what I was expecting to see in it before. I really do like the cinematography and I loved the set-up but it seemed to be the most fun of the lot.|0
Helen ( Kate Capshaw ) owns a bookstore in the sleepy , coastal town of Loblolly by the Sea . She has her own coffee shop and shop for a coffee and coffee machine . She is the last owner of her own shop , but is a local who owns a boutique store in the town. On April 4, 2005 Kate Capshaw founded her own coffee shop , the Kate Capshaw Coffee & Tea shop. She is responsible for the coffee shop which has been closed and is now in place of her current owner. Capshaw owns a bookstore in the town and uses it as her own store.|0
This review contains spoilers.I was searching through horror movie DVDs on Amazon when I came across Flight Of The Living Dead. After searching the website for this review, it was not possible to locate the movie on Amazon.com. This review can be found here.If you have any other horror movie reviews, please feel free to drop them down below. What did I like about the cast? The new cast is a big deal. There’s a great story line, with many characters that have had to adapt to new characters. I was really surprised by this casting.|0
"A bad Quentin Tarantino rip off, at least I hope that's what they were going for because at least then I could respect the director for admiring Tarantino. One scene a ""singing"" scene with Rose McGowan is far to well done and genius for this film and could have only been stumbled on by mistake by this director. So besides his Quinton inspiration and Rose McGowan and her one good scene this film sucked. Some of the crappiest dialogue I have ever heard, I'm willing to bet why McGowan doesn't speak much is because of how crappy her dialogue would have been."|1
WARNING!!! SOME POSSIBLE PLOT SPOILERS, AS IF THAT WAS POSSIBLE!! !Okay, if you haven't figured out the plot yet, I am going to give it to you. Two couples head out to a camping site, but a clown masked killer shows up and causes all sorts of mayhem.Now it is time for me to give these couples some advice.1. Never, ever go to camp dubbed Camp Blood by the locals. 2. Don't have sex or make out in front of the killer. 3. Don't go chasing after the killer if he or she runs away.|1
This must be one of the worse movies that I have ever seen. On a par with Blair Witch and just as annoying. The flashing helmet lights made things difficult to see and I think that epileptics should take heed as there are moments with strobing that makes this movie even more annoying. I think if they had been quieter they might have found a way out. Then when you think the geek might come up trumps even he resorts to a nervous breakdown. Oh and when is the guy who is having sex realise that when the girl says she can hear something.|1
Anne ( Natalie Portman ) tells us about how much she hates her mother , Adele ( Susane Sarandon ) . She says that she loves Adele, but has never had any sex with her, since she wasn’t even born until she was 5 months pregnant. She’s now 2 years old, so she has no idea what she’s doing. She said she doesn’t want anyone to hear it. So she tells Adele that she has wanted to take a picture for them. “Adele is going to get married before she can have kids,” she told us.|0
This movie was Flippin Awful .... I wanted those hours of my life back . For god 's sake , I am so glad to meet you. You know what i was like back in the early 90s. I would have walked away from the movie a day or so ago if I could have seen you again for a few days. I didn't. Now that you've seen the movie, it was amazing. I had a lot of fond memories of having had my family there for the last 30 years or so in my life. But you don't.|0
For a series that was inspired by Kolchak, it's ironic that The X Files first attempt at a vampire episode should land squarely on it's ass. 3 has always puzzled me and - at the risk of sounding like the dreadful Hans Keller - I've often wondered if I'm missing the point. The story feels like a jigsaw that has pieces that don't match the box, and the result is you spending a cosy evening by the fire trying to match sky that is really sea. This incomplete feeling remains no matter how many times you revisit the episode and no matter how much attention you give it.|1
First, what is really great about this movie: - Ryan Reynolds, great acting! There are very few actors I really like and for now he is one of them. He has an amazing skill to impersonate characters. - The soundtrack! Very good music played at the right time. - The idea of a nine lost in his own world, incapable of leaving. Still, I give it only a 3 out of 10 for certain flaws: - Horrible second part. It seems that the director was very eager to make something new, but despite of the efforts it was really boring - Very annoying character Melissa.|1
Here is a movie of adventure, determination, heroism, & bravery. Plus, it's set back in the late 1800s which makes it even more interesting. It's a wonderful, adventurous storyline, and Alyssa Milano is wonderful at playing the wholesome, confident, no-nonsense Fizzy...a great role-model. This is one of my favorite movies. It is a movie to be watched again and again and will inspire you and enrich your life without a doubt. Not only is the storyline excellent, but the movie also has fabulous scenery and music and is wonderfully directed.|1
This is the essence of the early eighties ! The malls , the credit card machines , the food , the beer, and even the wine ! All of that . Now the internet has become the world’s biggest consumer internet portal . So, you can access the data on your phone or tablet and do it with the ease of your little ones. Now is the best time of your life to go to the internet! There are over 20 billion people who have this information – with over 1 billion connections , and 1 billion connections over the world.|0
Mean spirited, and down right degrading adaptation to the classic children's tale not only lacks the charm of its forefather but lacks any talent what so ever. Mike Myers should not only be ashamed of himself for his horrible performance that is a clear rip off of what Jim Carrey did but he should give up acting all together. He is so annoying that you would want to beat the crap out of him if you were able to jump right in the film. The sets are ugly and the cinematography is very poor.|1
WARNING: PLOT SPOILERThe always-abnormal movies of David Cronenberg certainly are an acquired taste. Fans of his earlier films will probably like `eXistenZ', but it definitely isn't one for the squeamish. All of the usual elements are here. A game pod made out of skin (hooked into your back), buckets of blood, a gun made out of bones, and a manic mechanic to name but a few. The result is good in parts, bad in parts, and just plain weird in others. But one thing the film has is undeniable originality.|1
First of all I hate those moronic rappers , who could'nt act if they had a gun pressed against their head or body. But then, you've got two bullets to your head. They're getting a kick out of each other. And if they hit each other in the head. I mean, if you were to shoot me and kill me right now and I'm going to kill myself, I don't want you to be dead. If you want to be killed right now, you need a gun to your head if you wanna kill.|0
"Firstly , this is NOT an adaptation of a Stephen King book , short story , novella , or anything else

When I looked at the article for a third time on how to fix this problem:

It looks like this:

a) When I first started to use the term, “new” to refer to a book, I couldnt find a term that I liked that seemed to fit this category, so I made this

a) I wrote the title of this article and it was typed “new” to refer to a book. However, it does not look like that will be accurate."|0
When one of my friends recommended this to me, raving about how well it was filmed, the underlying themes and the general greatness of the film, I obviously expected an amazing, at least entertaining film.The two hours I spent watching this turned out to be a huge disappointing waste of my time.I understand that this movie is meant to be surreal, but even in surreal movies, there is something which anchors it down, even if it is only in the slightest. This movie, on the other hand, felt forced and fake.|1
"I saw this movie a fews years ago and was literally swept away by it. So charming and so very romantic. David Duchovny and Ms. Driver have chemistry that is so hot, you will need to take off a layer of clothing. The supporting cast is 100% top notch. Just watching Caroll O'Connor and Robert Loggia play off one another is pure poetry. Bonnie Hunt and Jim Bellushi and a wonderful team and some of the films most charming moments are when they are on the screen. Like Jim Belushi screaming at his children to go to sleep ""FOREVER!"""|1
"Mixed group of ""experts"" (explorers, divers and scientists) venture a mile underground and go another 2.4 miles underwater to a spot even more remote, where they find salamanders, giant albino moles (??) and some big, razor-fanged, winged, computer generated creatures lurking about. The cave is sealed off by a rockslide and then the monsters attack and start killing everyone off as they search for an exit. And that's all she wrote with this low-aiming effort that even fails to combine action, science fiction and horror on the most elementary of levels."|1
"Went to the Preview Engagement of `` Grand Champion '' today ( Dallas/Fort Worth , Austin , Snyder and a few other places)

On Monday, April 30, the WCCU will get a live stream of the 2016 Grand Champion Season 3 at 7PM EST in a live broadcast on the CBS-TV network. Each day's live feed will be streamed live locally on CBS Sports and online. This will be one of the first time this will happen for CBS and is an interesting time to have the WCCU live stream live. The live broadcast will be broadcasted on Sunday, April 31 at 7:00AM EST."|0
I have to say this is the worst movie that I have ever watched in my life , I can't really understand what it was like, but I have watched a lot of this so far , and the most enjoyable of the few. I was just watching it on DVD last night and thought it was quite cool. When I got up to the movie I saw it with all these great characters and characters. The most enjoyable part is when the main characters talk to me. I guess they are really great, I would say, in general they are good people.|0
"""Rouge"" is part of a trilogy, but very much stands on its own. It isn't a sequel of any sort. The very end, which I won't divulge, ties the three films together, but not seeing the other two doesn't make it too confusing. This film amazes me because it is so spare, so subtle and simple, but is as effective, emotionally and intellectually, as any big-budget spectacle or all-star melodrama. Kieslowski here investigates the phenomena of chance and destiny. Both themes are loosely woven together in the story."|1
Killer Flood: The Day the Damn Broke: 1/10: Finally a movie whose title is spoiler proof. Even by the low standards of disaster movies, excuse me allow me to correct myself, even by the low standards of made for TV disaster movies this is truly awful. Where do I begin? The dam modeler may have once seen a photo of a dam but I doubt it. Most dams, especially large ones that generate electricity have oh I don't know a power plant nearby, some sluice gates for water to run through, heck even a high tension electrical wire or two.|1
There are bad movies and then there are movies which are even worst . Saw is just that.The movie is very good . I mean it was great . All that is required to make a nice film is the proper balance of the film ,the lighting and sound ,the composition and design and all . If you look a bit further, you can find more details about how it was made . You cannot just take a look at this movie and you will see the best parts. In this video, I think you can easily see why this was the best thing about this film.|0
"The plot line is an expose of the under belly of American politics. While the theme seems common, what ""makes"" the movie is the unconventional way the story is told.The characters are played with conviction. You feel the innocence of the lead, and his innocence lost. The politician is the prince of double-talk, a real snake.The camera work is impressive. It affirms the nuances of the acting and dialogue. Ditto for the music.The story uses a parable-style with vingettes where the message is filled with double-entendres. A very canny strategy by the writer/director."|1
"This agreeable French movie deals about a millionaire owner of a tobacco factory on an African island nearly to Madagascar. During a three hours drive from Madagascar, there is an explosion of smoke on the street, and the whole neighborhood is full of angry protesters. This is what they do. They call for police to step in. But they are all too afraid to move. ""I want the police to arrest all these people and I want them to go home."" So they say that they can get them home."|0
The greatest movie ever.How 's that for a contention ? However , if we look at it through purely cinematic means, it seems that the best movie in the world is about three people being murdered, the man and woman who are trying to rob you and then being kidnapped and murdered and being forced into submission. Who's there ? What are we waiting for ? We want the movie that's going to take you to a new planet, an old place, a new country, or a new world. Who's going to see the movie ?|0
I just saw this movie and all I can say is, where are the drive in's these days. This seems like it would have been a great 2nd feature at a drive in in 1977 (maybe playing with one of those Joan Collins movies), but it's only worth watching now if you're feeling nostalgic for the 70's. Silly plot that is full of holes, but it does remind one of the era it was made in. Interesting to see Melanie Griffith so young and Anne Lockhart is quite attractive, though not much of an actress.|1
"i ca n't even describe it . it 's the worst movie i 've ever seen ( i 'm being a huge fan of the movie) . I have to say that my husband is very disappointed that he got this movie :/

The fact is, they made it so much fun to have the characters from both the movies, rather than just the characters the movie is based on. And with that, it is pretty obvious how much money is being spent to keep the characters apart and still give the characters fun and memorable moments that are often overlooked or ignored in many movies."|0
Given the subject matter of drug addiction Down to the Bone almost can't help but be a rather depressing film. But depressing doesn't necessarily have to mean bad. Unfortunately in this case it is in fact pretty bad. The film has some good things going for it, most notably the quality performance of Vera Farmiga in the central role of Irene, a working mom struggling with a cocaine addiction. But there isn't enough good here to outweigh the bad. The film's failings lie mainly with the story, which fails to captivate and never really seems to get going.|1
I 'm sorry but I ca n't agree that this was a good movie . Yes , it looked good but if you see what I have seen so I will stop and let you know how I made it to you to know that it is better than what you have read . I havent been able to watch the movies , not sure what they do for the movie itself , but what you see is what I have seen. It looks good but if you have to see it . I can't believe I have missed a lot of time since the movie .|0
I watched 5 % of this movie tonight and you may tell me that I need to see the whole thing for myself so I will get the movie tonight. It was pretty cool as well. It’s probably my most favorite moment of the week. Thank you for visiting. Let me know when the next one will be out and about. You can catch up to us in the movie and see it over on our Facebook page. It’s a great summer of summer and I’m enjoying it so much. I hope you enjoyed the rest of the weekend.|0
This movie was a sicky sweet cutesy romantic comedy, just the kind of movie I usually dislike but this one was just cute enough to keep me interested. It was really funny in one moment (probably why I liked it) and then just as serious in the next. Plus, it had Ellen in it and I've always had a soft spot for her.Basically, the owner of a book store, Helen (Kate Capshaw) finds a love letter in one of the old couches in her store. She thinks it is for her and goes crazy trying to figure out who sent it.|1
Johnny Crawford is great in this movie of a troubled teen coming of age in a generation that was in the middle of a cultural and spiritual upheaval. Billy Graham does a good job of portraying life in this sweet, sometimes corny, but all the way sincere flick. He gives us a look at not only the social scene but gives good, solid advice that holds true today about morals, decisions, the generation gap, teen dating, (some of the statistics that are given in this movie are astounding. They sound like today's stats).|1
"I first saw this movie in the theater. I was 10. I just watched it a second time and I must say it was amazing. The music, the dancing, the acting. It is a great story and told extremely well. I fell absolutely in love with Treat Williams when I was a kid after seeing him in this movie. One of my favorite parts was when his mom kept yelling at him to give her his pants, and then finally said ""how much do you need""? (money). That was classic. ; )."|1
"whomever thought of having sequels to Iron Eagle must be shot. In this case once was enough. Iron Eagle was a good movie to watch. Even though it is unrealistic, it is still entertaining. Iron Eagle II has a senseless plot and can be used to as a cure to insomnia. I didn't even bother to watch Iron Eagle III, but from looking at the R rating, I assume it's more violent than the past 2 movies. Well, Iron Eagle IV is probably the most inane sequel. Lou Gossett Jr. returns as the always delightful ""Chappy"" Sinclair."|1
There are very few films that are able to tell such a complicated story on so many levels as well. The main reason is the large amount of time spent on such a complicated story. A great deal of time is spent on the making of this story, which is the very reason to make this one. This one is really about the art of creating a film that can be read on a big screen. You can’t tell the whole story, just the idea behind the story. What you see is not just a movie.|0
After watching Stop-Loss, I find myself against disappointed in Hollywood for making such a stinker. Gone are the days of glory of the films of the 1940's that made one proud to be an American, fighting the evilness that desires conquest abroad and death at home. What we are left with is dribble frothing at the mouth of rabid anti-Bush radicals. The story tells of three young men who return home from the war. One descends into out-of-control madness, culminating in his death. The main protagonist deserts his country at a time of war, and destroys his best friends relationship with his fiancé at the same time.|1
